baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000112639.1	213.508073312995	1.33795590557941	0.268569894428503	2.4251744127069e-07	8.37450466543909e-07	RP24-310D17.9
ENSMUSG00000005417.17	22567.3725008727	1.05415680691307	0.208720570450793	2.42667200695905e-07	8.3785812814093e-07	Mprip
ENSMUSG00000021693.20	10028.6028919329	0.960109144350658	0.189346815236268	2.43337880576947e-07	8.40064032659306e-07	Kif2a
ENSMUSG00000025056.4	1067.49146786113	-3.26641540952431	0.698340102753574	2.43733196867456e-07	8.41318860190211e-07	Nr0b1
ENSMUSG00000035378.17	1196.2541289717	-0.897209724952404	0.176944564237695	2.4498771656449e-07	8.45538773103015e-07	Shq1
ENSMUSG00000035773.6	261.155500180595	1.06419643898333	0.211099480933373	2.45118852479558e-07	8.45880897685724e-07	Kiss1r
ENSMUSG00000113145.1	16.5406594854837	-4.57640264422891	0.914501063134314	2.46343608181286e-07	8.49996413814709e-07	RP23-4G2.9
ENSMUSG00000030002.15	11285.3020184603	0.753186349746678	0.147417734886201	2.46747251328674e-07	8.51278017083925e-07	Dusp11
ENSMUSG00000103898.1	90.3248563413241	-1.7480597098985	0.356531064331104	2.47588865395692e-07	8.54070088214586e-07	RP24-562D16.4
ENSMUSG00000031176.8	2976.74917268726	-1.20791393243306	0.241321140581352	2.48692368260368e-07	8.57764711043688e-07	Dynlt3
ENSMUSG00000002233.13	4483.80779882003	-1.93269703959027	0.398229659423155	2.49242049167919e-07	8.59548431862272e-07	Rhoc
ENSMUSG00000074865.11	1044.56962637395	-1.11442171356379	0.221783975602247	2.5024490303817e-07	8.62894317926632e-07	Zfp934
ENSMUSG00000041731.13	111.308247114673	3.78351090376793	0.812732168090993	2.50564736522835e-07	8.63884447761116e-07	Pgm5
ENSMUSG00000032446.14	204.124106755399	-2.42971639360503	0.509034521747881	2.51820050007408e-07	8.68099199262427e-07	Eomes
ENSMUSG00000043705.6	9.82252005118242	7.27206045447021	2.64114075581469	2.53688604040474e-07	8.74426599579706e-07	Capn13
ENSMUSG00000093238.1	10.5273722692349	7.37476731776278	2.66690436199942	2.54637340765032e-07	8.77582290610004e-07	Mir9-3
ENSMUSG00000029797.13	147.29410316632	-2.50286153459964	0.525428219201608	2.55462553531274e-07	8.80311501130652e-07	Sspo
ENSMUSG00000001025.8	5755.71006402378	-3.08413482778974	0.65874430704198	2.56171094934054e-07	8.8263800858178e-07	S100a6
ENSMUSG00000114807.1	18.495386967234	3.25473444222367	0.68316384007435	2.57323519334722e-07	8.86493109823843e-07	RP23-157D19.3
ENSMUSG00000020794.13	8858.69858143175	1.0388599312589	0.208143615535433	2.59469790096439e-07	8.93770612992516e-07	Ube2g1
ENSMUSG00000035829.13	1813.04613215773	1.62386920185005	0.330436073770932	2.59839364669578e-07	8.94927002492237e-07	Ppp1r26
ENSMUSG00000039242.10	4398.25730214926	-0.865023083373504	0.171852773319422	2.60266769409045e-07	8.96282240705347e-07	B3galnt2
ENSMUSG00000102152.1	35.851935499593	2.61329790520163	0.549101018414056	2.60767197114113e-07	8.97888562623407e-07	RP23-250G8.12
ENSMUSG00000081434.3	561.206491927453	-1.11474555473813	0.222239042355244	2.60824252800939e-07	8.97968020944558e-07	RP23-396N8.2
ENSMUSG00000019817.18	4450.03958096957	3.00240768845963	0.636463476066704	2.63194362989848e-07	9.06009825548093e-07	Plagl1
ENSMUSG00000019808.8	544.181111574066	-0.915648053396903	0.180940970502807	2.6329724198795e-07	9.06245925242975e-07	Adat2
ENSMUSG00000049950.6	905.328756004685	-1.11248071324028	0.22181628289281	2.63787404185785e-07	9.07814784531546e-07	Rpp38
ENSMUSG00000062373.8	4532.155320052	1.03582972356091	0.205557800775171	2.63931312221811e-07	9.08191769282006e-07	Tmem65
ENSMUSG00000031647.10	1643.23563473875	-2.69916776468011	0.572185938705521	2.64747978824407e-07	9.10883327222055e-07	Mfap3l
ENSMUSG00000112790.1	113.398971979912	1.68361413778984	0.344180818136436	2.65187075146729e-07	9.12275297435904e-07	RP24-545B2.2
ENSMUSG00000053398.11	12687.8780995702	-0.830624337010678	0.163890221598496	2.68009276050031e-07	9.21864003406766e-07	Phgdh
ENSMUSG00000062908.12	4236.73690744222	-0.999691539129804	0.198481142091941	2.6929510970922e-07	9.26166301963243e-07	Acadm
ENSMUSG00000046410.10	1044.20432309898	-2.94999172213995	0.629093901774421	2.69453401093825e-07	9.26590114600719e-07	Kcnk6
ENSMUSG00000024907.6	32.748870085112	-3.00585759933307	0.635157356288792	2.72300390523484e-07	9.36230446481219e-07	Gal
ENSMUSG00000099492.1	200.123998890139	-0.971850173412963	0.192813781191546	2.72327674049311e-07	9.36230446481219e-07	RP23-313K8.2
ENSMUSG00000111063.1	510.939928735957	1.90152560368725	0.392172818151066	2.72529850781909e-07	9.36803637696866e-07	RP23-438P19.11
ENSMUSG00000026883.17	7982.8753347489	1.18764425335157	0.238587628990161	2.73087415398864e-07	9.38598143678735e-07	Dab2ip
ENSMUSG00000019988.7	2704.98519042314	-0.945151770458552	0.187499708757776	2.75766432005562e-07	9.47682639611311e-07	Nedd1
ENSMUSG00000003505.15	62.4453186217463	4.20617527407586	0.912672295903976	2.7875603626748e-07	9.57707458455627e-07	Psg18
ENSMUSG00000061536.13	2851.243215131	1.32176855543002	0.266179074186778	2.78723134265293e-07	9.57707458455627e-07	Sec22c
ENSMUSG00000041219.14	5417.2189785229	-0.991195204471657	0.197062040127034	2.80143305271474e-07	9.62348515326823e-07	Arhgap11a
ENSMUSG00000014791.10	1281.18715388363	-2.72072914240972	0.578756425283317	2.8052287475386e-07	9.6352716546923e-07	Elmo3
ENSMUSG00000115194.1	76.5302659660437	-1.37609646322764	0.278188051255138	2.80726097172293e-07	9.64099879138687e-07	RP23-131O4.11
ENSMUSG00000056673.14	71.849307044034	4.19801535721128	0.907592687750395	2.81890573984646e-07	9.67973258665832e-07	Kdm5d
ENSMUSG00000111905.1	32.2455255130373	2.34919850604774	0.491573623813136	2.82831582086863e-07	9.7107837076907e-07	RP24-347C6.5
ENSMUSG00000032420.8	822.230398481065	-2.81909506499214	0.600986892255581	2.83224240141698e-07	9.72300207095955e-07	Nt5e
ENSMUSG00000116589.1	15.9622007428416	4.71523645019749	0.96787640147327	2.84442161125952e-07	9.76354460589108e-07	RP23-115D20.4
ENSMUSG00000087333.1	13.5951621746055	7.7590533586503	2.76722657214779	2.84487032986123e-07	9.76381665029126e-07	RP23-263O6.1
ENSMUSG00000030122.12	35248.2096924897	1.28394340580384	0.258779229851986	2.85222690847707e-07	9.78779385928106e-07	Ptms
ENSMUSG00000061167.9	163.817115036377	-1.0922003774752	0.218158027622152	2.86563598192878e-07	9.83253208185301e-07	Rpl15-ps3
ENSMUSG00000060738.4	71.2354590713094	7.24552676647607	1.543689629205	2.86904626092625e-07	9.84295541185226e-07	Prl7c1
ENSMUSG00000110712.1	29.48330205915	-3.68615481925708	0.785763320550509	2.87779712298374e-07	9.87169581634104e-07	RP23-432C4.2
ENSMUSG00000086753.1	38.122490839778	1.81683965860028	0.373858676511926	2.8838397874813e-07	9.89114004721198e-07	AC157931.3
ENSMUSG00000037005.16	17.4527743566776	3.90220972603803	0.820597008336097	2.88436881198316e-07	9.89167072336868e-07	Xpnpep2
ENSMUSG00000034683.12	15.3819134788974	6.03461415531596	1.343052269393	2.89483001677631e-07	9.92625831754866e-07	Ppp1r1c
ENSMUSG00000029613.15	4729.61019670841	0.857481385002692	0.169710636999829	2.90604197102004e-07	9.96341089363603e-07	Eif2ak1
ENSMUSG00000032314.14	4465.19819501214	-0.902440472328935	0.178809853850406	2.91740268924622e-07	1.00010638044766e-06	Etfa
ENSMUSG00000028826.14	11758.7861486366	1.31250067970556	0.262215755564257	2.92677761629212e-07	1.00319003976332e-06	Tmem57
ENSMUSG00000025413.13	5648.96859580782	0.526718397224005	0.103494761891284	2.9315962243576e-07	1.00471136585525e-06	Ttc4
ENSMUSG00000036376.3	1429.88903349688	-0.673138731648461	0.132543266777607	2.93651362172194e-07	1.00626614991242e-06	Abt1
ENSMUSG00000020120.15	58.0566319915826	2.46235270847931	0.520077956404691	2.93903277025013e-07	1.00688908019251e-06	Plek
ENSMUSG00000046223.10	2776.77505761446	-3.25063588951976	0.700692532016761	2.93947449717531e-07	1.00688908019251e-06	Plaur
ENSMUSG00000089737.1	9.27273275054628	7.18336906542679	2.62504309452782	2.93941359059271e-07	1.00688908019251e-06	AC157492.1
ENSMUSG00000112082.1	27.2329052094709	-4.56123380652452	0.962345845372081	2.94525510716877e-07	1.00873842298016e-06	RP23-394M6.3
ENSMUSG00000103851.1	10.8668530675991	7.4184823303059	2.68445635812154	2.95350347988364e-07	1.01143237609025e-06	RP23-65G17.3
ENSMUSG00000037279.13	439.593798542029	-3.21984703596914	0.693459033599174	2.95948600961033e-07	1.01334978978974e-06	Ovol2
ENSMUSG00000022131.3	2492.20605315767	-0.694868835481625	0.137052821382361	2.96416381937837e-07	1.01482001884586e-06	Gpr180
ENSMUSG00000098128.1	15.767036199572	8.00206352468398	2.82881719815291	2.97460257266039e-07	1.01826194543648e-06	RP24-413G2.4
ENSMUSG00000021823.10	13914.642040579	-1.8409256700722	0.382355585642853	2.98635857943696e-07	1.02215384249165e-06	Vcl
ENSMUSG00000005251.15	1894.20709380354	-2.62685475697408	0.558706600044093	2.99099073153532e-07	1.02351033411948e-06	Ripk4
ENSMUSG00000030117.5	3677.01271646089	-3.31243587128765	0.715296683001021	2.99109634480069e-07	1.02351033411948e-06	Gdf3
ENSMUSG00000039753.16	7015.51782328447	-0.547704167719286	0.107609653928224	3.0163644695401e-07	1.03202309472471e-06	Fbxl5
ENSMUSG00000029761.16	27381.2795047272	-2.4676242439746	0.522566781552344	3.03316110530341e-07	1.03763557967448e-06	Cald1
ENSMUSG00000083878.3	43.8982680026088	-1.60767182411746	0.328893773103113	3.05772154034796e-07	1.0459022410921e-06	RP23-259J23.1
ENSMUSG00000098678.1	73.801809299488	-1.94382077732914	0.403427262323879	3.06381755906083e-07	1.04785177472888e-06	Mroh6
ENSMUSG00000025646.9	2113.14487139465	0.777129759075254	0.15370881272633	3.06782013628165e-07	1.04908492160346e-06	Atrip
ENSMUSG00000017400.10	1652.96739429223	1.54720732497123	0.316034283237434	3.07972159004235e-07	1.05301853357549e-06	Stac2
ENSMUSG00000020654.15	1953.92686150272	-1.84425358134054	0.381435833853226	3.08690746405418e-07	1.05533898515601e-06	Adcy3
ENSMUSG00000027131.3	5239.46820333926	-0.624155059913633	0.123025200131383	3.08895883054501e-07	1.05584781203056e-06	Emc4
ENSMUSG00000030246.11	28036.4686698757	-1.20016515181077	0.240592345341861	3.08919486987561e-07	1.05584781203056e-06	Ldhb
ENSMUSG00000028910.12	1229.53304644426	-0.557960700891956	0.109764029243679	3.10035948081835e-07	1.05952670373188e-06	Mecr
ENSMUSG00000026941.16	673.947784943714	1.25592259494863	0.253555967211872	3.11586324633126e-07	1.06468732881816e-06	Mamdc4
ENSMUSG00000083518.1	98.4105120382193	-3.64770132664618	0.789304511093006	3.126038165517e-07	1.0680259935374e-06	RP23-198C2.8
ENSMUSG00000044408.7	3620.16519354717	1.10328334527752	0.221181538401476	3.13723998842294e-07	1.07171459635539e-06	Sptssa
ENSMUSG00000030269.14	4458.18405266554	-0.780323468185044	0.154700331959675	3.15026621767367e-07	1.07602540176376e-06	Mtmr14
ENSMUSG00000029725.10	2021.96240539442	-1.16887096990193	0.235353926350252	3.17396306596593e-07	1.08397934794884e-06	Ppp1r35
ENSMUSG00000017146.12	4193.953222377	-1.42841175244694	0.291157017725819	3.19219402337153e-07	1.09006475585527e-06	Brca1
ENSMUSG00000106208.1	61.5396366506535	-1.44682892818862	0.294864955305877	3.19863239276197e-07	1.09212219952869e-06	RP24-421E18.8
ENSMUSG00000056821.13	38.6251561763417	-3.15836275151844	0.676009476172621	3.20080561094973e-07	1.092723031657e-06	RP24-200F4.3
ENSMUSG00000077711.1	126.485664578792	-1.69171524038714	0.347966021757451	3.20623389416967e-07	1.09443481169235e-06	AF357399
ENSMUSG00000053821.3	22.9766043039725	-3.05042871697295	0.647124954889314	3.20825411348228e-07	1.094982971161e-06	Gm9922
ENSMUSG00000041859.10	14632.3353412937	-1.60108599011178	0.326354292803602	3.20975673414537e-07	1.09535435451007e-06	Mcm3
ENSMUSG00000036959.15	2473.24671673505	2.11642719457818	0.441980974981588	3.22351087006984e-07	1.09990602664087e-06	Bcorl1
ENSMUSG00000040618.7	3246.51118343221	-1.5727284936673	0.322733240693761	3.24645897272336e-07	1.10759322582185e-06	Pck2
ENSMUSG00000005907.14	2019.57449138521	0.802030590132888	0.159073070234125	3.25617317044118e-07	1.11076401671936e-06	Pex1
ENSMUSG00000025081.13	124.714085016647	-2.6491304962597	0.563399058791582	3.25696358215865e-07	1.11089025020272e-06	Tdrd1
ENSMUSG00000086775.7	26.154991852275	-2.36734518820364	0.49529411807236	3.25776627154068e-07	1.11102063825017e-06	Snhg7os
ENSMUSG00000030530.15	5649.68694140152	-1.44380421785346	0.293044113498837	3.26429304224707e-07	1.11295925980471e-06	Furin
ENSMUSG00000050164.11	17.5643055077833	5.40297803067222	1.08439107967272	3.2638772383786e-07	1.11295925980471e-06	Mchr1
ENSMUSG00000079652.8	74.829837058582	-1.43528550733814	0.292038849002561	3.26584976581134e-07	1.11334638494706e-06	Fam71f2
ENSMUSG00000022142.8	10133.5571927325	-0.690114275313626	0.135776244017991	3.26815135286085e-07	1.11398730558563e-06	Nup155
ENSMUSG00000085260.7	25.373837613101	2.42187335915946	0.509823534449638	3.26945301989142e-07	1.11428727052709e-06	Med9os
ENSMUSG00000027104.18	7982.73158678866	1.09139868577411	0.219558473931911	3.28114705989971e-07	1.11812860544126e-06	Atf2
ENSMUSG00000032586.9	1809.89131214809	-1.19838948610805	0.241979588796971	3.28402027097292e-07	1.11896343090512e-06	Traip
ENSMUSG00000105910.1	13.4040305486078	7.7305641034634	2.76746495329666	3.30226623892447e-07	1.12503532159413e-06	RP23-194E5.1
ENSMUSG00000029813.8	69.2204446193487	4.76372635758251	1.05134159555292	3.30329201902445e-07	1.125239729141e-06	RP23-235P6.2
ENSMUSG00000029372.7	10.868662945525	-7.20070746062921	2.68375082852799	3.3129660437261e-07	1.12838965894509e-06	Ppbp
ENSMUSG00000041353.12	1755.56934166478	1.08821376442429	0.218490520026248	3.31743984827179e-07	1.12976782049328e-06	Tmem29
ENSMUSG00000004451.14	4999.93129448443	-1.0532109546893	0.211508100567465	3.32508542294537e-07	1.13222564710962e-06	Ralb
ENSMUSG00000021347.3	401.899879504742	7.72819564122451	1.74949245335949	3.3569394637198e-07	1.14292500911779e-06	Prl7b1
ENSMUSG00000035246.16	3753.83260029321	1.88905495031065	0.39191700183671	3.3616959674176e-07	1.14439700284613e-06	Pcyt1b
ENSMUSG00000049751.6	88.2093071734187	-1.37395684666524	0.279590787043835	3.37184601071308e-07	1.14770446322919e-06	Rpl36al
ENSMUSG00000105528.1	24.0756897501003	-5.08799637853173	1.05484646057934	3.41094183614635e-07	1.16086232973393e-06	RP24-194J1.1
ENSMUSG00000037341.14	216.798723824075	1.92129942674458	0.400524845270851	3.41997049945189e-07	1.16378522262446e-06	Slc9a7
ENSMUSG00000029832.16	493.859967853606	-1.70784879562499	0.353750643769146	3.43298610017939e-07	1.16806390716416e-06	Nfe2l3
ENSMUSG00000051335.6	994.580267454182	2.18773907247983	0.459403198560672	3.4528752698901e-07	1.17467990161413e-06	Gfod1
ENSMUSG00000028894.18	2380.57742342348	0.630010928087841	0.124594349558139	3.4566886446683e-07	1.17582585677242e-06	Inpp5b
ENSMUSG00000038324.13	12585.6057088143	1.14563175083297	0.230319505605296	3.467872221888e-07	1.17947823948307e-06	Trpc4ap
ENSMUSG00000032119.5	3139.94409892796	0.723586492161936	0.143547911611524	3.49001997927824e-07	1.18685829355792e-06	Hinfp
ENSMUSG00000104094.1	28.8728643242752	3.10172787082645	0.661568075973998	3.49401132968518e-07	1.18806275617074e-06	RP24-308L17.2
ENSMUSG00000109105.1	29.4048655479656	-2.98590225438229	0.638984886695749	3.49682500230427e-07	1.18886651660742e-06	RP23-233O21.6
ENSMUSG00000048486.6	1334.24329743895	0.843387133477769	0.168031771257441	3.50184778741191e-07	1.1904210377918e-06	Fitm2
ENSMUSG00000068240.5	1221.65530237987	-0.926292801107719	0.185280852617866	3.51264313616523e-07	1.19383398894236e-06	RP23-24J10.5
ENSMUSG00000093862.2	16.9130643001842	2.96867015694675	0.629743329270936	3.51279112196458e-07	1.19383398894236e-06	RP23-46G11.2
ENSMUSG00000041124.11	6066.86340326025	1.11665017638213	0.224949033863772	3.51683111188196e-07	1.19505330839275e-06	Msantd4
ENSMUSG00000114396.1	9.10666122180563	7.14730582424003	2.62398220028986	3.52032814698786e-07	1.19608783672471e-06	RP23-132D23.3
ENSMUSG00000037958.13	2171.78462544691	0.601596260257368	0.118997111014329	3.53049694626066e-07	1.19938864634054e-06	Nsrp1
ENSMUSG00000114833.1	15.2144105525613	7.93470549288721	2.82031602148676	3.53157773975211e-07	1.19960160576387e-06	RP23-470F15.2
ENSMUSG00000034708.11	11019.8671965565	-1.35051681332314	0.275213940532716	3.53270057415545e-07	1.19982878901434e-06	Grn
ENSMUSG00000025321.14	2297.17708623688	3.00409258276219	0.646345684116395	3.53972537994378e-07	1.20206017239494e-06	Itgb8
ENSMUSG00000097863.1	46.5471084183429	-1.6684027020721	0.344672773042131	3.54238588973099e-07	1.20280909556624e-06	RP23-280N22.3
ENSMUSG00000025075.14	176.699123449477	5.31281923287748	1.1848785324342	3.55253552208089e-07	1.20610041420904e-06	Habp2
ENSMUSG00000030301.17	1956.58264890182	0.897839423637596	0.179279840492042	3.56254275412397e-07	1.20934254801842e-06	Ccdc91
ENSMUSG00000063239.17	450.15418004742	2.3381983354484	0.496009751881661	3.58304533149247e-07	1.21614614661381e-06	Grm4
ENSMUSG00000061684.5	59.9547212727155	-1.49978345845683	0.307492133078916	3.61143978817016e-07	1.22562629102315e-06	Rpl21-ps8
ENSMUSG00000084897.1	33.0465310586131	7.01164901213768	1.60914380154068	3.61252985178814e-07	1.22583880833597e-06	RP23-192A6.2
ENSMUSG00000024758.14	36243.0289881429	1.10856556067428	0.222745447609753	3.61560903282356e-07	1.22672615111604e-06	Rtn3
ENSMUSG00000083674.3	202.81416949452	1.57354119990539	0.324297704623871	3.61785217124471e-07	1.2273296447944e-06	Zfp133-ps
ENSMUSG00000049502.17	602.10436748897	-2.0901279507678	0.440028838122992	3.6351089332222e-07	1.23302559078762e-06	Dtx3l
ENSMUSG00000028458.12	4569.89297800421	1.45127770582808	0.297155371914925	3.64356442401279e-07	1.23573507486378e-06	Tesk1
ENSMUSG00000087694.8	9.22282108426596	7.16531012081066	2.63195585539406	3.64635196182566e-07	1.2365217925724e-06	RP23-230H3.7
ENSMUSG00000020990.5	98.4416306103997	-3.49042372858062	0.762199526262082	3.68911622586463e-07	1.25086315756896e-06	Cdkl1
ENSMUSG00000091311.3	21.7058624775046	-4.55004905242294	0.955142801055781	3.70050544420799e-07	1.25456391756363e-06	Spata31d1b
ENSMUSG00000032776.9	350.698737457923	-2.03089451077866	0.426303580960814	3.703010895822e-07	1.2552522953295e-06	Mctp2
ENSMUSG00000040124.5	1618.5819654516	0.947341444628516	0.189805262149181	3.7048070632379e-07	1.25570009311515e-06	Gorab
ENSMUSG00000086774.1	16.3202537910175	4.06306768559519	0.856911009267337	3.70939659617929e-07	1.25709443251129e-06	RP23-200B23.1
ENSMUSG00000116620.1	153.881875552787	-1.08564984401364	0.219004032935332	3.71395332532241e-07	1.25847729873439e-06	RP23-373O10.2
ENSMUSG00000041891.15	13306.2981179443	-1.22982861982881	0.24895358145714	3.71889417679148e-07	1.25998995397524e-06	Lman1
ENSMUSG00000058498.12	333.343111971443	-1.24690356192082	0.253562536047766	3.72755540766385e-07	1.26276255298465e-06	Rnf207
ENSMUSG00000018427.7	1158.92714956156	1.14092507227599	0.230663075742698	3.73381005228587e-07	1.26471928033528e-06	Ypel2
ENSMUSG00000042569.13	2641.30568767593	-0.925961205084296	0.185774721441615	3.74574922549659e-07	1.26860072769702e-06	Dhrs7b
ENSMUSG00000052151.12	1214.61455868794	-1.82082549434525	0.379837966330846	3.74900491378963e-07	1.26954065680059e-06	Plpp2
ENSMUSG00000108421.1	9.49404586414258	7.20151383478256	2.6410049671515	3.76287843796768e-07	1.27407544497338e-06	RP23-212H18.4
ENSMUSG00000033579.16	24.6550330751799	-3.91972267867961	0.842262455522913	3.7708782718585e-07	1.27662054945432e-06	Fa2h
ENSMUSG00000065208.1	90.1191528248202	-1.65962247264454	0.343361149866803	3.78100521891741e-07	1.27988503804701e-06	Gm24616
ENSMUSG00000034391.11	4651.25780575215	-3.03233480738357	0.658403937846317	3.8104825182569e-07	1.289698021388e-06	Fbxo15
ENSMUSG00000029502.14	4682.32881420735	0.674945650067714	0.134151286978413	3.81299785575193e-07	1.29038409955124e-06	Golga3
